fuente,feria,categoria,peso_rango,fecha,precio_kg_clp,precio_cabeza_clp,moneda,url_fuente,created_at
odepa,temuco,vaca_gorda,450-600,2024-09-16,2155.00,1131375.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.602492-04
odepa,temuco,vaquilla,350-450,2024-09-16,2399.00,959600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.603163-04
odepa,los_angeles,novillo_gordo,450-550,2024-09-09,2717.00,1358500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59832-04
odepa,los_angeles,ternero,150-250,2024-09-09,3052.00,610400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.600596-04
odepa,los_angeles,toro,600-800,2024-09-09,2101.00,1470700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.601282-04
odepa,los_angeles,vaca_gorda,450-600,2024-09-09,2307.00,1211175.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.599054-04
odepa,los_angeles,vaquilla,350-450,2024-09-09,2547.00,1018800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.599745-04
odepa,osorno,novillo_gordo,450-550,2024-09-09,2655.00,1327500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.598005-04
odepa,osorno,ternero,150-250,2024-09-09,2894.00,578800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.600151-04
odepa,osorno,toro,600-800,2024-09-09,2089.00,1462300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.601011-04
odepa,osorno,vaca_gorda,450-600,2024-09-09,2104.00,1104600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59877-04
odepa,osorno,vaquilla,350-450,2024-09-09,2374.00,949600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.599464-04
odepa,puerto_montt,novillo_gordo,450-550,2024-09-09,2704.00,1352000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.598455-04
odepa,puerto_montt,ternero,150-250,2024-09-09,2842.00,568400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.600731-04
odepa,puerto_montt,toro,600-800,2024-09-09,2089.00,1462300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.601412-04
odepa,puerto_montt,vaca_gorda,450-600,2024-09-09,2188.00,1148700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.599201-04
odepa,puerto_montt,vaquilla,350-450,2024-09-09,2422.00,968800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.599883-04
odepa,talca,novillo_gordo,450-550,2024-09-09,2822.00,1411000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.598597-04
odepa,talca,ternero,150-250,2024-09-09,3088.00,617600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.600877-04
odepa,talca,toro,600-800,2024-09-09,2207.00,1544900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.60155-04
odepa,talca,vaca_gorda,450-600,2024-09-09,2262.00,1187550.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.599329-04
odepa,talca,vaquilla,350-450,2024-09-09,2588.00,1035200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.600017-04
odepa,temuco,novillo_gordo,450-550,2024-09-09,2667.00,1333500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.598171-04
odepa,temuco,ternero,150-250,2024-09-09,2980.00,596000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.600451-04
odepa,temuco,toro,600-800,2024-09-09,2147.00,1502900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.601144-04
odepa,temuco,vaca_gorda,450-600,2024-09-09,2179.00,1143975.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.598918-04
odepa,temuco,vaquilla,350-450,2024-09-09,2498.00,999200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.599601-04
odepa,los_angeles,novillo_gordo,450-550,2024-09-02,2738.00,1369000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.594513-04
odepa,los_angeles,ternero,150-250,2024-09-02,3088.00,617600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.596443-04
odepa,los_angeles,toro,600-800,2024-09-02,2117.00,1481900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.597583-04
odepa,los_angeles,vaca_gorda,450-600,2024-09-02,2281.00,1197525.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.595183-04
odepa,los_angeles,vaquilla,350-450,2024-09-02,2509.00,1003600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.595807-04
odepa,osorno,novillo_gordo,450-550,2024-09-02,2649.00,1324500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.594249-04
odepa,osorno,ternero,150-250,2024-09-02,2883.00,576600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.596158-04
odepa,osorno,toro,600-800,2024-09-02,2015.00,1410500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.597047-04
odepa,osorno,vaca_gorda,450-600,2024-09-02,2158.00,1132950.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.594917-04
odepa,osorno,vaquilla,350-450,2024-09-02,2334.00,933600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.595566-04
odepa,puerto_montt,novillo_gordo,450-550,2024-09-02,2605.00,1302500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.594648-04
odepa,puerto_montt,ternero,150-250,2024-09-02,2794.00,558800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.596575-04
odepa,puerto_montt,toro,600-800,2024-09-02,2045.00,1431500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59772-04
odepa,puerto_montt,vaca_gorda,450-600,2024-09-02,2103.00,1104075.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.595315-04
odepa,puerto_montt,vaquilla,350-450,2024-09-02,2369.00,947600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.595923-04
odepa,talca,novillo_gordo,450-550,2024-09-02,2787.00,1393500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.594781-04
odepa,talca,ternero,150-250,2024-09-02,3108.00,621600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.596709-04
odepa,talca,toro,600-800,2024-09-02,2258.00,1580600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.597857-04
odepa,talca,vaca_gorda,450-600,2024-09-02,2249.00,1180725.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.595451-04
odepa,talca,vaquilla,350-450,2024-09-02,2590.00,1036000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.596041-04
odepa,temuco,novillo_gordo,450-550,2024-09-02,2787.00,1393500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59438-04
odepa,temuco,ternero,150-250,2024-09-02,2949.00,589800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.596295-04
odepa,temuco,toro,600-800,2024-09-02,2070.00,1449000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.597445-04
odepa,temuco,vaca_gorda,450-600,2024-09-02,2250.00,1181250.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59505-04
odepa,temuco,vaquilla,350-450,2024-09-02,2389.00,955600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.595689-04
odepa,los_angeles,novillo_gordo,450-550,2024-08-26,2756.00,1378000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.591157-04
odepa,los_angeles,ternero,150-250,2024-08-26,2924.00,584800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.593031-04
odepa,los_angeles,toro,600-800,2024-08-26,2130.00,1491000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.593851-04
odepa,los_angeles,vaca_gorda,450-600,2024-08-26,2204.00,1157100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.591763-04
odepa,los_angeles,vaquilla,350-450,2024-08-26,2458.00,983200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59238-04
odepa,osorno,novillo_gordo,450-550,2024-08-26,2621.00,1310500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.590863-04
odepa,osorno,ternero,150-250,2024-08-26,2816.00,563200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59277-04
odepa,osorno,toro,600-800,2024-08-26,2040.00,1428000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.593585-04
odepa,osorno,vaca_gorda,450-600,2024-08-26,2082.00,1093050.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.591521-04
odepa,osorno,vaquilla,350-450,2024-08-26,2323.00,929200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.592122-04
odepa,puerto_montt,novillo_gordo,450-550,2024-08-26,2605.00,1302500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.591278-04
odepa,puerto_montt,ternero,150-250,2024-08-26,2899.00,579800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.593166-04
odepa,puerto_montt,toro,600-800,2024-08-26,2084.00,1458800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.593982-04
odepa,puerto_montt,vaca_gorda,450-600,2024-08-26,2157.00,1132425.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.591881-04
odepa,puerto_montt,vaquilla,350-450,2024-08-26,2313.00,925200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.592504-04
odepa,talca,novillo_gordo,450-550,2024-08-26,2922.00,1461000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.591397-04
odepa,talca,ternero,150-250,2024-08-26,3119.00,623800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.593451-04
odepa,talca,toro,600-800,2024-08-26,2252.00,1576400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.594116-04
odepa,talca,vaca_gorda,450-600,2024-08-26,2296.00,1205400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.591999-04
odepa,talca,vaquilla,350-450,2024-08-26,2492.00,996800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.592637-04
odepa,temuco,novillo_gordo,450-550,2024-08-26,2748.00,1374000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.590999-04
odepa,temuco,ternero,150-250,2024-08-26,2880.00,576000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.5929-04
odepa,temuco,toro,600-800,2024-08-26,2127.00,1488900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.593718-04
odepa,temuco,vaca_gorda,450-600,2024-08-26,2214.00,1162350.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59164-04
odepa,temuco,vaquilla,350-450,2024-08-26,2369.00,947600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59226-04
odepa,los_angeles,novillo_gordo,450-550,2024-08-19,2757.00,1378500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.587821-04
odepa,los_angeles,ternero,150-250,2024-08-19,2951.00,590200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.589865-04
odepa,los_angeles,toro,600-800,2024-08-19,2187.00,1530900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.590489-04
odepa,los_angeles,vaca_gorda,450-600,2024-08-19,2198.00,1153950.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.588448-04
odepa,los_angeles,vaquilla,350-450,2024-08-19,2498.00,999200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.589075-04
odepa,osorno,novillo_gordo,450-550,2024-08-19,2719.00,1359500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.587565-04
odepa,osorno,ternero,150-250,2024-08-19,2805.00,561000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.589472-04
odepa,osorno,toro,600-800,2024-08-19,2055.00,1438500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.590245-04
odepa,osorno,vaca_gorda,450-600,2024-08-19,2125.00,1115625.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.588199-04
odepa,osorno,vaquilla,350-450,2024-08-19,2413.00,965200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.588832-04
odepa,puerto_montt,novillo_gordo,450-550,2024-08-19,2656.00,1328000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.587949-04
odepa,puerto_montt,ternero,150-250,2024-08-19,2830.00,566000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.589991-04
odepa,puerto_montt,toro,600-800,2024-08-19,2012.00,1408400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.590609-04
odepa,puerto_montt,vaca_gorda,450-600,2024-08-19,2166.00,1137150.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.588575-04
odepa,puerto_montt,vaquilla,350-450,2024-08-19,2301.00,920400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.589235-04
odepa,talca,novillo_gordo,450-550,2024-08-19,2847.00,1423500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.588077-04
odepa,talca,ternero,150-250,2024-08-19,3182.00,636400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.590118-04
odepa,talca,toro,600-800,2024-08-19,2176.00,1523200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59074-04
odepa,talca,vaca_gorda,450-600,2024-08-19,2230.00,1170750.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.588711-04
odepa,talca,vaquilla,350-450,2024-08-19,2608.00,1043200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.589354-04
odepa,temuco,novillo_gordo,450-550,2024-08-19,2768.00,1384000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.587695-04
odepa,temuco,ternero,150-250,2024-08-19,2978.00,595600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.589746-04
odepa,temuco,toro,600-800,2024-08-19,2072.00,1450400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.59037-04
odepa,temuco,vaca_gorda,450-600,2024-08-19,2250.00,1181250.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.588323-04
odepa,temuco,vaquilla,350-450,2024-08-19,2384.00,953600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.588954-04
odepa,los_angeles,novillo_gordo,450-550,2024-08-12,2683.00,1341500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.584126-04
odepa,los_angeles,ternero,150-250,2024-08-12,3031.00,606200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.586382-04
odepa,los_angeles,toro,600-800,2024-08-12,2198.00,1538600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.587172-04
odepa,los_angeles,vaca_gorda,450-600,2024-08-12,2251.00,1181775.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.585039-04
odepa,los_angeles,vaquilla,350-450,2024-08-12,2429.00,971600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.585717-04
odepa,osorno,novillo_gordo,450-550,2024-08-12,2675.00,1337500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.583866-04
odepa,osorno,ternero,150-250,2024-08-12,2952.00,590400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.586135-04
odepa,osorno,toro,600-800,2024-08-12,2051.00,1435700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.586921-04
odepa,osorno,vaca_gorda,450-600,2024-08-12,2182.00,1145550.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.584737-04
odepa,osorno,vaquilla,350-450,2024-08-12,2442.00,976800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.585452-04
odepa,puerto_montt,novillo_gordo,450-550,2024-08-12,2594.00,1297000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.584255-04
odepa,puerto_montt,ternero,150-250,2024-08-12,2907.00,581400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.586515-04
odepa,puerto_montt,toro,600-800,2024-08-12,2060.00,1442000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.587297-04
odepa,puerto_montt,vaca_gorda,450-600,2024-08-12,2092.00,1098300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.585192-04
odepa,puerto_montt,vaquilla,350-450,2024-08-12,2312.00,924800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.585855-04
odepa,talca,novillo_gordo,450-550,2024-08-12,2841.00,1420500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.584383-04
odepa,talca,ternero,150-250,2024-08-12,3053.00,610600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.586639-04
odepa,talca,toro,600-800,2024-08-12,2187.00,1530900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.587427-04
odepa,talca,vaca_gorda,450-600,2024-08-12,2289.00,1201725.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.585317-04
odepa,talca,vaquilla,350-450,2024-08-12,2572.00,1028800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.58601-04
odepa,temuco,novillo_gordo,450-550,2024-08-12,2721.00,1360500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.583992-04
odepa,temuco,ternero,150-250,2024-08-12,3027.00,605400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.586262-04
odepa,temuco,toro,600-800,2024-08-12,2131.00,1491700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.587047-04
odepa,temuco,vaca_gorda,450-600,2024-08-12,2207.00,1158675.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.584904-04
odepa,temuco,vaquilla,350-450,2024-08-12,2442.00,976800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.585581-04
odepa,los_angeles,novillo_gordo,450-550,2024-08-05,2713.00,1356500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.580804-04
odepa,los_angeles,ternero,150-250,2024-08-05,2967.00,593400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.582847-04
odepa,los_angeles,toro,600-800,2024-08-05,2145.00,1501500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.583472-04
odepa,los_angeles,vaca_gorda,450-600,2024-08-05,2285.00,1199625.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.581586-04
odepa,los_angeles,vaquilla,350-450,2024-08-05,2469.00,987600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.582207-04
odepa,osorno,novillo_gordo,450-550,2024-08-05,2725.00,1362500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.580526-04
odepa,osorno,ternero,150-250,2024-08-05,2875.00,575000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.582579-04
odepa,osorno,toro,600-800,2024-08-05,2090.00,1463000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.583214-04
odepa,osorno,vaca_gorda,450-600,2024-08-05,2181.00,1145025.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.58134-04
odepa,osorno,vaquilla,350-450,2024-08-05,2380.00,952000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.581957-04
odepa,puerto_montt,novillo_gordo,450-550,2024-08-05,2621.00,1310500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.580927-04
